1.174348354339600, -1.452928900718689, -1.316898822784424
1.507585287094116, -0.960374891757965, -1.339592576026917
0.992176413536072, -1.435041189193726, -1.278224587440491
1.623152136802673, -1.012437820434570, -0.863268136978149
-1.160383582115173, -1.593769192695618, 1.480028152465820
-1.341333150863647, -1.991695284843445, 1.704450607299805
-1.358197212219238, 1.780645370483398, -0.433457046747208
1.393833160400391, -1.280434370040894, -1.134968042373657
1.493680357933044, -1.364843606948853, -1.385270953178406
-1.378505349159241, -1.783051133155823, 1.730540871620178
-1.073171019554138, -1.554945230484009, 1.703543782234192
-1.241420984268188, -1.558257937431335, 1.739614129066467
-1.398930430412292, -1.686451673507690, 1.780162811279297
-1.147029280662537, -1.727535605430603, 1.865684270858765
1.170399665832520, -1.593598246574402, -1.325388908386230
-1.352557420730591, 1.548912763595581, -1.796727061271667

