-0.065834738314152, -0.206221595406532, -0.073111496865749, 0.148839965462685, -0.229894086718559, -0.071860276162624, 0.130762398242950, -0.057413112372160
0.196907073259354, 0.155910462141037, 0.116940945386887, -0.188756346702576, -0.009996464475989, 0.005253965966403, -0.021631335839629, -0.113483391702175
0.104844257235527, -0.142859980463982, -0.142434239387512, -0.064215175807476, 0.093301452696323, -0.006113187409937, 0.017867265269160, 0.106824830174446
-0.808820307254791, -0.337417542934418, 0.474741399288177, -0.432727187871933, -0.812016487121582, 0.796523153781891, 0.376018106937408, 0.131669655442238
0.492453902959824, -0.609159231185913, 0.656873583793640, 0.476740419864655, 0.429377138614655, -0.684532165527344, -0.549705147743225, -0.951209068298340
-1.000272989273071, -0.099673308432102, -0.642485916614532, 0.464861720800400, 0.445870727300644, -0.539995074272156, 0.017812702804804, 0.319752335548401
0.134688645601273, 0.646702647209167, -0.525665938854218, -0.319765895605087, -0.270261675119400, 0.535145878791809, -0.054579094052315, -0.191167548298836
-0.472778111696243, -0.150717541575432, 0.350428640842438, -0.420547574758530, 0.408544093370438, -0.719317317008972, 0.342789679765701, -0.264447659254074
0.042083926498890, 0.192697286605835, 0.070358730852604, 0.019130920991302, 0.036471709609032, 0.058826286345720, -0.117805801331997, -0.267281681299210
0.271809548139572, 0.723024606704712, 0.038898412138224, 0.591847360134125, -0.470178216695786, -0.309569418430328, -0.661800086498260, 0.325705468654633
0.880326211452484, -0.615686416625977, -0.896718263626099, -0.715816557407379, -0.695304572582245, -0.423345029354095, 0.852954208850861, 0.892128348350525
-0.792877197265625, 0.215866684913635, -0.799002408981323, -0.545965254306793, 0.650317192077637, -0.775980234146118, 0.680186390876770, -0.054377865046263
-0.073135316371918, -0.133858680725098, 0.106624402105808, -0.194833129644394, 0.189924910664558, -0.000053537947679, -0.027226628735662, -0.144966363906860
0.095420919358730, -0.040479239076376, -0.048794288188219, -0.213179334998131, -0.261904627084732, 0.108719356358051, 0.514632225036621, -0.285541623830795
0.220705509185791, -0.044355314224958, -0.157340273261070, -0.050638407468796, 0.254911929368973, 0.024949338287115, 0.273925602436066, 0.090430177748203
-0.391151487827301, -0.268282085657120, -0.086819633841515, -0.162489980459213, -0.146752446889877, -0.005509154405445, -0.006490717642009, 0.196504458785057

