-0.014313371852040, -0.199986860156059, 0.182133883237839, 0.022408274933696, -0.137523949146271, -0.051639035344124, -0.003793077310547, -0.093354471027851, -0.006918630562723, 0.035410802811384
-0.003165803151205, -0.148984611034393, 0.096577323973179, -0.033278651535511, -0.100424438714981, -0.226928636431694, 0.043449070304632, 0.045653417706490, -0.212950289249420, -0.130471169948578
0.000006345154816, -0.190458104014397, 0.100425548851490, -0.008168644271791, -0.225570246577263, -0.062270261347294, -0.077619954943657, 0.089098230004311, 0.009283243678510, -0.213810220360756
-0.584776580333710, 0.615033209323883, 0.345711380243301, -0.897599399089813, -0.154682368040085, 0.483073383569717, -0.188139155507088, 0.520322442054749, -0.625959694385529, -0.996572077274323
-0.009375514462590, 0.096321746706963, -0.081994824111462, 0.126368030905724, 0.151907548308372, -0.089013695716858, -0.137009531259537, -0.051885504275560, 0.132351800799370, -0.014316552318633
-0.587613761425018, -0.501883566379547, -0.460585176944733, 0.258506238460541, -0.290132820606232, 0.015716928988695, 0.472373098134995, 0.490403264760971, 0.396916061639786, 0.535042881965637
-0.088032647967339, 0.002044254448265, -0.020766958594322, -0.172636881470680, -0.052924919873476, -0.153296276926994, -0.002995000686496, -0.069140732288361, 0.073126055300236, 0.093822240829468
0.000036058689147, -0.000057556859247, 0.000071813090472, 0.000072674753028, -0.008316640742123, -0.000082381782704, -0.000166323443409, -0.000113704358228, 0.000856805534568, -0.000043856456614
-0.318247884511948, 0.715807914733887, -0.258978277444839, -0.412376552820206, -0.036679230630398, -0.163145646452904, 0.725110173225403, -0.689649999141693, 0.703309059143066, 0.069606557488441
0.698519468307495, -0.540772795677185, 0.619633436203003, 0.443510591983795, -0.272487133741379, -0.660096228122711, -0.498922199010849, 0.314165979623795, -0.509658455848694, -0.695722043514252
0.141040086746216, -0.391495794057846, -1.023270606994629, 0.483869999647141, 0.492422342300415, 0.478014618158340, -0.893604397773743, -0.863982200622559, -0.052658934146166, 0.499580383300781
0.079660467803478, 0.530666947364807, -0.470653712749481, 0.279849737882614, 0.610837996006012, -0.582947969436646, -0.367993414402008, -0.634842455387115, 0.489743113517761, -0.862257301807404
0.000013861847037, 0.014065057039261, 0.001247224630788, 0.000742078409530, 0.040529884397984, 0.000017214188119, -0.000008263345990, -0.003346995217726, -0.084228150546551, -0.012088990770280
-0.858348190784454, 0.587537467479706, 0.486915379762650, -0.259161353111267, 0.320843547582626, -0.776960730552673, -0.522405624389648, -0.489540457725525, -0.431486576795578, -0.735576212406158
-0.129260241985321, 0.143404528498650, -0.047279518097639, 0.059038911014795, 0.368794918060303, 0.193742409348488, -0.150649532675743, 0.056369408965111, -0.135389208793640, -0.082495048642159
-0.048439145088196, -0.407880008220673, -0.023428356274962, -0.794359087944031, 0.513621628284454, -0.857157230377197, 0.275781095027924, 0.346066236495972, 0.393606603145599, -0.200362414121628

