-0.990532517433167, 0.369474381208420, -0.487863838672638, 0.789141297340393, -0.816719889640808, -0.759489774703979, 0.791881084442139
-0.917707145214081, -0.843139290809631, -0.746100604534149, 0.777061641216278, 0.594613075256348, 0.873274743556976, -0.512800872325897
-0.680993080139160, -0.788070797920227, 1.046993732452393, -0.427099198102951, 0.829717993736267, -0.826999545097351, 0.850054085254669
-0.680061042308807, 0.891685545444489, -0.879389643669128, -0.850916922092438, 0.698670089244843, 0.774017035961151, -0.715904772281647
0.700041830539703, -0.920038998126984, -0.826162099838257, -0.726760566234589, -0.692820668220520, 0.693728625774384, 0.716679096221924
-0.540588140487671, 0.818016350269318, -0.713808000087738, 0.645823121070862, -0.024471333250403, -0.690073847770691, 0.188542857766151
-0.959110558032990, 0.764563798904419, 0.742967247962952, 0.857251286506653, -0.425140380859375, 0.360576629638672, -0.392929047346115
0.644606292247772, 0.358561992645264, -0.809489667415619, 0.591289281845093, -0.629594206809998, -0.893073439598083, 0.437804043292999
-0.076784789562225, -0.704177677631378, -0.505969345569611, 0.876812934875488, 0.665668845176697, 0.608622908592224, -0.943595290184021
-0.991759657859802, 0.588511288166046, 0.515104711055756, -0.848443031311035, 0.506311595439911, -0.821397125720978, 0.188025042414665
0.801181972026825, 0.293576478958130, 0.663173913955688, -0.687371313571930, -0.609065651893616, 0.382474243640900, -0.859501719474792
0.803848922252655, -0.744436144828796, -0.586710810661316, -0.773528397083282, 0.617146730422974, -0.931918382644653, 0.598153591156006
-0.748540282249451, 0.633385479450226, -1.117577075958252, -1.182941436767578, 0.519379854202271, 0.778910219669342, 0.687280297279358
-1.256789326667786, 0.396845102310181, 0.794875800609589, -0.937904655933380, -0.794683456420898, 0.475991249084473, 0.158829927444458
0.824045479297638, -0.460342884063721, -0.567435085773468, 0.580208122730255, 0.499299138784409, -0.257220208644867, -0.894214451313019
0.762538015842438, -1.017784714698792, 0.624270737171173, -0.072517193853855, -0.560315668582916, 0.309620976448059, -0.298267722129822

